component_id,pairing_status,experiment_association,matched_run_id,primary_report_reference,link_status,oof_artifacts,test_artifacts,model_artifacts,notes
GAP-E10-K5-G120-S42-R300,oof_only,component_family:gap,GAP-E10-K5-G120-S42-R300,no,linked_to_run_metric_id,artifacts/oof_GAP-E10-K5-G120-S42-R300.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
GAP-E10-K5-G120-S42-R50,oof_only,component_family:gap,GAP-E10-K5-G120-S42-R50,no,linked_to_run_metric_id,artifacts/oof_GAP-E10-K5-G120-S42-R50.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
GAP-E10-K5-G120-S42-R75,oof_only,component_family:gap,GAP-E10-K5-G120-S42-R75,no,linked_to_run_metric_id,artifacts/oof_GAP-E10-K5-G120-S42-R75.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
HOLIDAY-YOY-FAST,oof_and_test,team_a:exp_023,HOLIDAY-YOY-FAST,no,linked_by_artifact_path_association,artifacts/oof_HOLIDAY-YOY-FAST.npz,artifacts/ztest_HOLIDAY-YOY-FAST.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
L180_norm0_tb1,test_only,unknown,unknown,no,orphan_candidate,unknown,artifacts/ztest_L180_norm0_tb1.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
L90_norm0_tb1,test_only,unknown,unknown,no,orphan_candidate,unknown,artifacts/ztest_L90_norm0_tb1.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
LATE:model,model_only,team_a:exp_056,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/LATE_SSL_EXP056/arms/LATE/model.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
LATEST_DELTA_COMPAT_EXP066_A1:candidates,oof_only,team_a:exp_066,LATEST_DELTA_COMPAT_EXP066_A1,yes,linked_by_artifact_path_association,artifacts/LATEST_DELTA_COMPAT_EXP066_A1/oof_candidates.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
LNone_norm0_tb1,test_only,unknown,unknown,no,orphan_candidate,unknown,artifacts/ztest_LNone_norm0_tb1.npy,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-BASE,oof_only,component_family:mhz;team_a:exp_024,MHZ-BASE,yes,linked_by_artifact_path_association,artifacts/oof_MHZ-BASE.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-BASE-V0904,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-BASE-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-BASE-V0918,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-BASE-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-BASE-V1002,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-BASE-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-BASE-V1016,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-BASE-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-FULL,oof_only,component_family:mhz;team_a:exp_024,MHZ-FULL,yes,linked_by_artifact_path_association,artifacts/oof_MHZ-FULL.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-FULL-V0904,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-FULL-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-FULL-V0918,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-FULL-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-FULL-V1002,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-FULL-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-FULL-V1016,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-FULL-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-P30,oof_only,component_family:mhz;team_a:exp_024,MHZ-P30,yes,linked_by_artifact_path_association,artifacts/oof_MHZ-P30.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-P30-V0904,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-P30-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-P30-V0918,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-P30-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-P30-V1002,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-P30-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-P30-V1016,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-P30-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-SELF,oof_only,component_family:mhz;team_a:exp_024,MHZ-SELF,yes,linked_by_artifact_path_association,artifacts/oof_MHZ-SELF.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-SELF-V0904,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-SELF-V0904.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-SELF-V0918,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-SELF-V0918.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-SELF-V1002,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-SELF-V1002.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
MHZ-SELF-V1016,oof_only,component_family:mhz;team_a:exp_024,unknown,no,linked_by_artifact_path_association,artifacts/oof_MHZ-SELF-V1016.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-AVG3,oof_only,component_family:pt,PT-FULL-AVG3,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-AVG3.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S42,oof_only,component_family:pt,PT-FULL-S42,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S42.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S42-A,oof_only,component_family:pt,PT-FULL-S42-A,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S42-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S42-B,oof_only,component_family:pt,PT-FULL-S42-B,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S42-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S43,oof_only,component_family:pt,PT-FULL-S43,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S43.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S43-A,oof_only,component_family:pt,PT-FULL-S43-A,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S43-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S43-B,oof_only,component_family:pt,PT-FULL-S43-B,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S43-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S44,oof_only,component_family:pt,PT-FULL-S44,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S44.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S44-A,oof_only,component_family:pt,PT-FULL-S44-A,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S44-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-FULL-S44-B,oof_only,component_family:pt,PT-FULL-S44-B,no,linked_to_run_metric_id,artifacts/oof_PT-FULL-S44-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-AVG3,oof_only,component_family:pt,PT-OD-AVG3,no,linked_to_run_metric_id,artifacts/oof_PT-OD-AVG3.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S42,oof_only,component_family:pt,PT-OD-S42,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S42.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S42-A,oof_only,component_family:pt,PT-OD-S42-A,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S42-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S42-B,oof_only,component_family:pt,PT-OD-S42-B,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S42-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S43,oof_only,component_family:pt,PT-OD-S43,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S43.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S43-A,oof_only,component_family:pt,PT-OD-S43-A,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S43-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S43-B,oof_only,component_family:pt,PT-OD-S43-B,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S43-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S44,oof_only,component_family:pt,PT-OD-S44,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S44.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S44-A,oof_only,component_family:pt,PT-OD-S44-A,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S44-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-OD-S44-B,oof_only,component_family:pt,PT-OD-S44-B,no,linked_to_run_metric_id,artifacts/oof_PT-OD-S44-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-AVG3,oof_only,component_family:pt,PT-SHUF-AVG3,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-AVG3.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S42,oof_only,component_family:pt,PT-SHUF-S42,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S42.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S42-A,oof_only,component_family:pt,PT-SHUF-S42-A,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S42-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S42-B,oof_only,component_family:pt,PT-SHUF-S42-B,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S42-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S43,oof_only,component_family:pt,PT-SHUF-S43,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S43.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S43-A,oof_only,component_family:pt,PT-SHUF-S43-A,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S43-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S43-B,oof_only,component_family:pt,PT-SHUF-S43-B,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S43-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S44,oof_only,component_family:pt,PT-SHUF-S44,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S44.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S44-A,oof_only,component_family:pt,PT-SHUF-S44-A,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S44-A.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SHUF-S44-B,oof_only,component_family:pt,PT-SHUF-S44-B,no,linked_to_run_metric_id,artifacts/oof_PT-SHUF-S44-B.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
PT-SMOKE,oof_only,component_family:pt,PT-SMOKE,no,linked_to_run_metric_id,artifacts/oof_PT-SMOKE.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
RENEWAL-01,oof_and_test,independent_domain:exp_028;independent_renewal:exp_027,RENEWAL-01,yes,linked_by_artifact_path_association,linked_worktree/independent_domain/artifacts/source_renewal/oof_RENEWAL-01.npz;linked_worktree/independent_renewal/artifacts/oof_RENEWAL-01.npz,linked_worktree/independent_domain/artifacts/source_renewal/test_RENEWAL-01.npz;linked_worktree/independent_renewal/artifacts/test_RENEWAL-01.npz,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
RENEWAL-01_20250904_s42,model_only,independent_domain:exp_028;independent_renewal:exp_027,RENEWAL-01,no,linked_by_artifact_path_association,unknown,unknown,linked_worktree/independent_domain/artifacts/source_renewal/model_RENEWAL-01_20250904_s42.txt;linked_worktree/independent_renewal/artifacts/model_RENEWAL-01_20250904_s42.txt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
RENEWAL-01_20250904_s43,model_only,independent_domain:exp_028;independent_renewal:exp_027,RENEWAL-01,no,linked_by_artifact_path_association,unknown,unknown,linked_worktree/independent_domain/artifacts/source_renewal/model_RENEWAL-01_20250904_s43.txt;linked_worktree/independent_renewal/artifacts/model_RENEWAL-01_20250904_s43.txt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
RENEWAL-01_20250904_s44,model_only,independent_domain:exp_028;independent_renewal:exp_027,RENEWAL-01,no,linked_by_artifact_path_association,unknown,unknown,linked_worktree/independent_domain/artifacts/source_renewal/model_RENEWAL-01_20250904_s44.txt;linked_worktree/independent_renewal/artifacts/model_RENEWAL-01_20250904_s44.txt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
RENEWAL-01_20250918_s42,model_only,independent_domain:exp_028;independent_renewal:exp_027,RENEWAL-01,no,linked_by_artifact_path_association,unknown,unknown,linked_worktree/independent_domain/artifacts/source_renewal/model_RENEWAL-01_20250918_s42.txt;linked_worktree/independent_renewal/artifacts/model_RENEWAL-01_20250918_s42.txt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
RENEWAL-01_20250918_s43,model_only,independent_domain:exp_028;independent_renewal:exp_027,RENEWAL-01,no,linked_by_artifact_path_association,unknown,unknown,linked_worktree/independent_domain/artifacts/source_renewal/model_RENEWAL-01_20250918_s43.txt;linked_worktree/independent_renewal/artifacts/model_RENEWAL-01_20250918_s43.txt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
RENEWAL-01_20250918_s44,model_only,independent_domain:exp_028;independent_renewal:exp_027,RENEWAL-01,no,linked_by_artifact_path_association,unknown,unknown,linked_worktree/independent_domain/artifacts/source_renewal/model_RENEWAL-01_20250918_s44.txt;linked_worktree/independent_renewal/artifacts/model_RENEWAL-01_20250918_s44.txt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
